elapsed time,timestamp,topic,value
2.728461981,1756550027.242642397,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,0
2.750946979,1756550027.265127395,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,0
2.8242621310000002,1756550027.338442547,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,0
2.830958988,1756550027.345139404,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,0
2.878200345,1756550027.392380761,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,0
2.920948868,1756550027.435129284,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-34
3.021017769,1756550027.535198185,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-30
3.111906649,1756550027.626087065,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-57
3.218234613,1756550027.732415029,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-113
3.292823243,1756550027.807003659,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-165
3.321749939,1756550027.835930355,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-210
3.421007999,1756550027.935188415,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-325
3.474211026,1756550027.988391442,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-398
3.520953909,1756550028.035134325,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-449
3.579807944,1756550028.093988360,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-512
3.627211783,1756550028.141392199,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-586
3.639135905,1756550028.153316321,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-576
3.691022998,1756550028.205203414,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-686
3.730858742,1756550028.245039158,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-709
3.76100447,1756550028.275184886,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-733
3.83089946,1756550028.345079876,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-832
3.881047875,1756550028.395228291,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-906
3.938251889,1756550028.452432305,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-976
4.029787978,1756550028.543968394,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-1070
4.094583597,1756550028.608764013,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-1172
4.130929039,1756550028.645109455,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-1217
4.22097308,1756550028.735153496,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-1321
4.230989239,1756550028.745169655,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-1322
4.250345823,1756550028.764526239,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-1362
4.327893546,1756550028.842073962,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-1448
4.418792831,1756550028.932973247,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-1564
4.520328773,1756550029.034509189,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-1673
4.5809418740000005,1756550029.095122290,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-1783
4.597780561,1756550029.111960977,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-1766
4.618216537,1756550029.132396953,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-1774
4.710927421,1756550029.225107837,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-1919
4.810975492,1756550029.325155908,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-2008
4.911835751,1756550029.426016167,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-2115
4.958245815,1756550029.472426231,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-2150
5.010966,1756550029.525146416,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-2233
5.01478351,1756550029.528963926,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-2269
5.082814572,1756550029.596994988,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-2313
5.117722194,1756550029.631902610,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-2347
5.142197163,1756550029.656377579,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-2379
5.198286216,1756550029.712466632,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-2470
5.218812594,1756550029.732993010,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-2484
5.260973101,1756550029.775153517,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-2492
5.364693761,1756550029.878874177,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-2627
5.388668358,1756550029.902848774,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-2643
5.424667649,1756550029.938848065,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-2710
5.5246760770000005,1756550030.038856493,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-2783
5.626839048,1756550030.141019464,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-2910
5.724222082,1756550030.238402498,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-3020
5.820949357,1756550030.335129773,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-3067
5.927859077,1756550030.442039493,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-3184
6.023751441,1756550030.537931857,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-3361
6.098325085,1756550030.612505501,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-3396
6.124130006,1756550030.638310422,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-3372
6.137631631,1756550030.651812047,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-3408
6.143620554,1756550030.657800970,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-3413
6.210944136,1756550030.725124552,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-3581
6.320951583,1756550030.835131999,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-3582
6.418254649,1756550030.932435065,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-3736
6.420966308,1756550030.935146724,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-3766
6.479105944,1756550030.993286360,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-3791
6.527028423,1756550031.041208839,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-3818
6.5389332410000005,1756550031.053113657,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-3835
6.593201989,1756550031.107382405,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-3927
6.622870172,1756550031.137050588,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-3925
6.653813316,1756550031.167993732,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-3958
6.710982358,1756550031.225162774,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-4072
6.7210319940000005,1756550031.235212410,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-4051
6.820954502,1756550031.335134918,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-4108
6.878262382,1756550031.392442798,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-4170
6.918240249,1756550031.432420665,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-4245
6.930949776,1756550031.445130192,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-4244
6.938253187,1756550031.452433603,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-4266
6.994241503,1756550031.508421919,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-4274
7.030966027,1756550031.545146443,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-4270
7.126079948,1756550031.640260364,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-4429
7.220987091,1756550031.735167507,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-4420
7.230977048,1756550031.745157464,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-4401
7.323226651,1756550031.837407067,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-4561
7.353729901,1756550031.867910317,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-4548
7.4270437430000005,1756550031.941224159,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-4556
7.530891822,1756550032.045072238,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-4657
7.581729108,1756550032.095909524,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-4699
7.601737941,1756550032.115918357,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-4687
7.620949997,1756550032.135130413,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-4732
7.629358815,1756550032.143539231,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-4745
7.651016236,1756550032.165196652,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-4716
7.727724316,1756550032.241904732,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-4779
7.80881988,1756550032.323000296,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-4850
7.821815922,1756550032.335996338,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-4825
7.920178722,1756550032.434359138,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-4886
7.977819653,1756550032.492000069,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-4989
8.020950253,1756550032.535130669,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5007
8.048495594,1756550032.562676010,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-4976
8.100960621,1756550032.615141037,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-4987
8.122775934,1756550032.636956350,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5064
8.258224952,1756550032.772405368,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5129
8.312425393,1756550032.826605809,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5123
8.318247365,1756550032.832427781,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5156
8.413754036,1756550032.927934452,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5203
8.518238216,1756550033.032418632,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5253
8.618235229,1756550033.132415645,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5287
8.719863307,1756550033.234043723,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5365
8.755882826,1756550033.270063242,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5356
8.7741896,1756550033.288370016,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5261
8.820967249,1756550033.335147665,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5327
9.007458436,1756550033.521638852,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5351
9.019480477,1756550033.533660893,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5424
9.119367717,1756550033.633548133,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5327
9.15911247,1756550033.673292886,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5346
9.190374316,1756550033.704554732,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5314
9.221009189,1756550033.735189605,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5291
9.258217365,1756550033.772397781,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5300
9.310981597,1756550033.825162013,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5395
9.318948266,1756550033.833128682,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5322
9.370977882,1756550033.885158298,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5382
9.430963785,1756550033.945144201,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5269
9.490797401,1756550034.004977817,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5270
9.498275022,1756550034.012455438,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5373
9.510853715,1756550034.025034131,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5238
9.540963257,1756550034.055143673,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5351
9.550957912,1756550034.065138328,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5214
9.610256631,1756550034.124437047,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5239
9.761792437,1756550034.275972853,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5340
9.814537975,1756550034.328718391,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5278
9.822228978,1756550034.336409394,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5338
9.918105698,1756550034.432286114,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5227
10.073897474,1756550034.588077890,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5306
10.220925653,1756550034.735106069,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5285
10.223788415,1756550034.737968831,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5315
10.270933567,1756550034.785113983,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5264
10.418244073,1756550034.932424489,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5218
10.438239148,1756550034.952419564,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5249
10.697068904,1756550035.211249320,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5180
10.806952697,1756550035.321133113,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5071
10.871783798,1756550035.385964214,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5078
11.040296768,1756550035.554477184,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5019
11.098205433,1756550035.612385849,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-4956
11.158228268,1756550035.672408684,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-4936
11.220971196,1756550035.735151612,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-4994
11.281015671,1756550035.795196087,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5113
11.379801231,1756550035.893981647,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5165
11.451852923,1756550035.966033339,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5196
11.751814029,1756550036.265994445,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5283
11.760968352,1756550036.275148768,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5239
11.82097095,1756550036.335151366,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5309
12.09179908,1756550036.605979496,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5229
