setpoint_fr,setpoint_rl,setpoint_rr,speed_fr,speed_rl,speed_rr,power
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,5356.0
0,0,0,0.0,0.0,0.0,5356.0
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,5356.0
0,0,0,0.0,0.0,0.0,5356.0
0,0,0,0.0,0.0,0.0,5356.0
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,0.0
0,1,1,0.0,0.0,0.0,0.0
0,1,1,0.0,0.0,0.0,0.0
0,1,1,0.0,0.0,0.0,0.0
0,1,1,0.0,0.0,0.0,0.0
0,1,1,0.0,0.0,0.0,5356.0
6,12,12,0.0,0.0,0.0,5356.0
6,12,12,0.0,0.0,0.0,5356.0
11,21,21,0.0,0.0,0.0,5356.0
11,21,21,0.0,0.0,0.0,5356.0
11,21,21,0.0,0.0,0.0,10712.0
46,86,86,0.0,0.0,0.0,10712.0
46,86,86,0.0,0.0,0.0,10712.0
105,194,194,0.0,0.0,0.0,10712.0
105,194,194,0.0,0.0,0.0,10712.0
137,254,254,0.0,0.0,0.0,10712.0
137,254,254,0.0,0.0,0.0,16068.0
137,254,254,0.0,0.0,0.0,16068.0
154,284,284,0.0,0.0,0.0,16068.0
154,284,284,0.0,0.0,0.0,16068.0
158,292,292,0.0,0.0,0.0,16068.0
158,292,292,0.0,0.0,0.0,16068.0
158,292,292,0.0,0.0,0.0,16068.0
158,292,292,0.0,0.0,0.0,5356.0
158,292,292,0.0,0.0,0.0,5356.0
159,295,295,0.0,0.0,0.0,16068.0
159,295,295,0.0,0.0,0.0,16068.0
158,292,292,0.0,0.0,0.0,16068.0
158,292,292,0.0,0.0,0.0,16068.0
158,292,292,0.0,0.0,0.0,10712.0
159,295,295,0.0,0.0,0.0,10712.0
159,295,295,0.0,0.0,0.0,16068.0
159,295,295,0.0,0.0,0.0,16068.0
159,295,295,0.0,0.0,0.0,16068.0
159,295,295,0.0,0.0,0.0,16068.0
161,297,297,0.0,0.0,0.0,21424.0
161,297,297,0.0,0.0,0.0,21424.0
161,297,297,0.0,0.0,0.0,5356.0
161,297,297,0.0,0.0,0.0,5356.0
161,297,297,0.0,0.0,0.0,5356.0
161,297,297,0.0,0.0,0.0,16068.0
161,297,297,0.0,0.0,0.0,16068.0
159,295,295,0.0,0.0,0.0,10712.0
159,295,295,0.0,0.0,0.0,10712.0
155,286,286,0.0,0.0,0.0,16068.0
155,286,286,0.0,0.0,0.0,16068.0
155,286,286,0.0,0.0,0.0,16068.0
153,283,283,0.0,0.0,0.0,16068.0
153,283,283,0.0,0.0,0.0,10712.0
148,274,274,0.0,0.0,0.0,10712.0
148,274,274,0.0,0.0,0.0,10712.0
130,240,240,0.0,0.0,0.0,10712.0
130,240,240,0.0,0.0,0.0,10712.0
130,240,240,0.0,0.0,0.0,10712.0
81,151,151,0.0,0.0,0.0,10712.0
81,151,151,0.0,0.0,0.0,5356.0
23,43,43,0.0,0.0,0.0,5356.0
23,43,43,0.0,0.0,0.0,10712.0
0,0,0,0.0,0.0,0.0,10712.0
0,0,0,0.0,0.0,0.0,10712.0
0,0,0,0.0,0.0,0.0,10712.0
0,0,0,0.0,0.0,0.0,5356.0
0,0,0,0.0,0.0,0.0,5356.0
0,0,0,0.0,0.0,0.0,10712.0
0,0,0,0.0,0.0,0.0,10712.0
0,0,0,0.0,0.0,0.0,10712.0
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,10712.0
0,0,0,0.0,0.0,0.0,10712.0
0,0,0,0.0,0.0,0.0,10712.0
0,0,0,0.0,0.0,0.0,10712.0
0,0,0,0.0,0.0,0.0,10712.0
0,0,0,0.0,0.0,0.0,10712.0
0,0,0,0.0,0.0,0.0,10712.0
0,0,0,0.0,0.0,0.0,10712.0
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,10712.0
0,0,0,0.0,0.0,0.0,10712.0
0,0,0,0.0,0.0,0.0,10712.0
0,0,0,0.0,0.0,0.0,10712.0
0,0,0,0.0,0.0,0.0,10712.0
0,0,0,0.0,0.0,0.0,10712.0
0,0,0,0.0,0.0,0.0,10712.0
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,10712.0
0,0,0,0.0,0.0,0.0,10712.0
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0,16068.0
0,0,0,0.0,0.0,0.0,16068.0
0,0,0,0.0,0.0,0.0,16068.0
0,0,0,0.0,0.0,0.0,16068.0
0,0,0,0.0,0.0,0.0,16068.0
0,0,0,0.0,0.0,0.0,10712.0
0,0,0,0.0,0.0,0.0,10712.0
0,0,0,0.0,0.0,0.0,10712.0
0,0,0,0.0,0.0,0.0,10712.0
0,0,0,0.0,0.0,0.0,10712.0
0,0,0,0.0,0.0,0.0,10712.0
0,0,0,0.0,0.0,0.0,5356.0
0,0,0,0.0,0.0,0.0,5356.0
0,0,0,0.0,0.0,0.0,10712.0
0,0,0,0.0,0.0,0.0,10712.0
0,0,0,0.0,0.0,0.0,21424.0
0,0,0,0.0,0.0,0.0,21424.0
0,0,0,0.0,0.0,0.0,21424.0
0,1,1,0.0,0.0,0.0,21424.0
0,1,1,0.0,0.0,0.0,10712.0
0,1,1,0.0,0.0,0.0,10712.0
0,1,1,0.0,0.0,0.0,16068.0
0,1,1,0.0,0.0,0.0,16068.0
0,1,1,0.0,0.0,0.0,16068.0
0,1,1,0.0,0.0,0.0,5356.0
1,3,3,0.0,0.0,0.0,5356.0
1,3,3,0.0,0.0,0.0,10712.0
1,3,3,0.0,0.0,0.0,10712.0
4,8,8,0.0,0.0,0.0,10712.0
4,8,8,0.0,0.0,0.0,10712.0
4,8,8,0.0,0.0,0.0,10712.0
4,8,8,0.0,0.0,0.0,10712.0
4,8,8,0.0,0.0,0.0,10712.0
6,12,12,0.0,0.0,0.0,10712.0
6,12,12,0.0,0.0,0.0,0.0
15,28,28,0.0,0.0,0.0,0.0
15,28,28,0.0,0.0,0.0,0.0
37,68,68,0.0,0.0,0.0,5356.0
37,68,68,0.0,0.0,0.0,5356.0
37,68,68,0.0,0.0,0.0,16065.0
52,96,96,0.0,0.0,0.0,16065.0
52,96,96,0.0,0.0,0.0,10710.0
53,99,99,0.0,0.0,0.0,10710.0
53,99,99,0.0,0.0,0.0,10710.0
53,99,99,0.0,0.0,0.0,10710.0
55,103,103,0.0,0.0,0.0,21420.0
55,103,103,0.0,0.0,0.0,21420.0
56,104,104,0.0,0.0,0.0,10710.0
56,104,104,0.0,0.0,0.0,10710.0
58,108,108,0.0,0.0,0.0,10710.0
58,108,108,0.0,0.0,0.0,21420.0
58,108,108,0.0,0.0,0.0,21420.0
59,109,109,0.0,0.0,0.0,16065.0
59,109,109,0.0,0.0,0.0,16065.0
62,115,115,0.0,0.0,0.0,16065.0
62,115,115,0.0,0.0,0.0,16065.0
62,115,115,0.0,0.0,0.0,16065.0
67,124,124,0.0,0.0,0.0,16065.0
67,124,124,0.0,0.0,0.0,21420.0
87,160,160,0.0,0.0,0.0,21420.0
87,160,160,0.0,0.0,0.0,26775.0
108,200,200,0.0,0.0,0.0,26775.0
108,200,200,0.0,0.0,0.0,16065.0
108,200,200,0.0,0.0,0.0,16065.0
122,225,225,0.0,0.0,0.0,48186.0
122,225,225,0.0,0.0,0.0,48186.0
124,230,230,0.0,0.0,0.0,48186.0
124,230,230,0.0,0.0,0.0,48186.0
124,230,230,0.0,0.0,0.0,48186.0
126,232,232,0.0,0.0,0.0,48186.0
126,232,232,0.0,0.0,0.0,48186.0
126,234,234,0.0,0.0,0.0,37478.0
126,234,234,0.0,0.0,0.0,37478.0
131,243,243,0.0,0.0,0.0,53530.0
131,243,243,0.0,0.0,0.0,53530.0
131,243,243,0.0,0.0,0.0,48177.0
152,280,280,0.0,0.0,0.0,48177.0
152,280,280,0.0,0.0,0.0,42824.0
167,309,309,0.0,0.0,0.0,42824.0
167,309,309,0.0,0.0,0.0,64236.0
167,309,309,0.0,0.0,0.0,64236.0
171,316,316,0.0,0.0,0.0,64236.0
171,316,316,0.0,0.0,0.0,64236.0
171,316,316,0.0,0.0,0.0,64236.0
171,316,316,0.0,0.0,0.0,69576.0
172,319,319,0.0,0.0,0.0,69576.0
172,319,319,0.0,0.0,0.0,64224.0
172,319,319,0.0,0.0,0.0,64224.0
172,319,319,0.0,0.0,0.0,80280.0
172,319,319,0.0,0.0,0.0,80280.0
172,319,319,0.0,0.0,0.0,80280.0
172,319,319,0.0,0.0,0.0,80280.0
172,319,319,0.0,0.0,0.0,90967.0
172,319,319,0.0,0.0,0.0,90967.0
172,319,319,0.0,0.0,0.0,90967.0
174,321,321,0.0,0.0,0.0,90967.0
174,321,321,0.0,0.0,0.0,90967.0
174,321,321,0.0,0.0,0.0,90967.0
174,321,321,0.0,0.0,0.0,90967.0
174,321,321,0.0,0.0,0.0,90967.0
172,319,319,0.0,0.0,0.0,90967.0
172,319,319,0.0,0.0,0.0,101669.0
174,321,321,0.0,0.0,0.0,101669.0
174,321,321,0.0,0.0,0.0,101650.0
174,321,321,0.0,0.0,0.0,101650.0
174,321,321,0.0,0.0,0.0,107000.0
174,321,321,0.0,0.0,0.0,107000.0
174,321,321,0.0,0.0,0.0,107000.0
174,321,321,0.0,0.0,0.0,107000.0
174,321,321,0.0,0.0,0.0,117700.0
174,321,321,0.0,0.0,0.0,117700.0
174,321,321,0.0,0.0,0.0,101650.0
174,321,321,0.0,0.0,0.0,101650.0
174,321,321,0.0,0.0,0.0,101650.0
174,321,321,0.0,0.0,0.0,107000.0
174,321,321,0.0,0.0,0.0,107000.0
174,321,321,0.0,0.0,0.0,112329.0
174,321,321,0.0,0.0,0.0,112329.0
174,321,321,0.0,0.0,0.0,112329.0
174,321,321,0.0,0.0,0.0,112329.0
174,321,321,0.0,0.0,0.0,112329.0
174,321,321,0.0,0.0,0.0,112329.0
174,321,321,0.0,0.0,0.0,128376.0
174,321,321,0.0,0.0,0.0,128376.0
174,322,322,0.0,0.0,0.0,123027.0
174,322,322,0.0,0.0,0.0,123027.0
174,321,321,0.0,0.0,0.0,123027.0
174,321,321,0.0,0.0,0.0,112329.0
174,322,322,0.0,0.0,0.0,112329.0
174,322,322,0.0,0.0,0.0,133700.0
174,322,322,16.0,0.0,34.0,128352.0
174,321,321,16.0,0.0,34.0,128352.0
174,321,321,16.0,0.0,34.0,128352.0
174,321,321,16.0,0.0,34.0,128352.0
174,321,321,16.0,0.0,34.0,128352.0
174,321,321,16.0,0.0,34.0,139048.0
172,319,319,16.0,0.0,34.0,139048.0
172,319,319,16.0,0.0,34.0,139048.0
172,319,319,16.0,0.0,34.0,139048.0
172,319,319,16.0,0.0,34.0,133700.0
172,319,319,16.0,0.0,34.0,133700.0
172,319,319,16.0,0.0,34.0,149716.0
172,319,319,16.0,0.0,34.0,149716.0
171,316,316,16.0,0.0,34.0,155063.0
171,316,316,16.0,0.0,34.0,155063.0
171,316,316,16.0,0.0,34.0,155063.0
171,316,316,56.0,0.0,57.0,155063.0
171,316,316,56.0,0.0,57.0,155063.0
171,316,316,56.0,0.0,57.0,155063.0
171,316,316,56.0,0.0,57.0,155063.0
170,314,314,56.0,0.0,57.0,149716.0
170,314,314,56.0,0.0,57.0,149716.0
170,314,314,56.0,0.0,57.0,155063.0
170,314,314,56.0,0.0,57.0,155063.0
170,314,314,56.0,0.0,57.0,160380.0
170,314,314,56.0,0.0,57.0,160380.0
170,314,314,56.0,0.0,57.0,171072.0
170,314,314,56.0,0.0,57.0,171072.0
170,314,314,56.0,0.0,57.0,171072.0
170,314,314,56.0,0.0,57.0,171072.0
170,314,314,56.0,0.0,57.0,171072.0
170,314,314,56.0,0.0,57.0,171072.0
170,314,314,56.0,0.0,57.0,171072.0
170,314,314,56.0,0.0,57.0,171072.0
170,314,314,56.0,0.0,57.0,171072.0
170,314,314,56.0,0.0,57.0,171040.0
170,314,314,56.0,0.0,57.0,171040.0
170,314,314,56.0,0.0,57.0,181730.0
170,314,314,56.0,0.0,57.0,181730.0
170,314,314,56.0,0.0,57.0,197765.0
170,314,314,56.0,0.0,57.0,197765.0
170,314,314,56.0,0.0,57.0,197765.0
170,314,314,56.0,0.0,57.0,197765.0
170,314,314,56.0,0.0,57.0,181730.0
170,314,314,56.0,0.0,57.0,181730.0
170,314,314,350.0,296.0,325.0,187040.0
170,314,314,350.0,296.0,325.0,187040.0
170,314,314,350.0,296.0,325.0,187040.0
170,314,314,350.0,296.0,325.0,187040.0
170,314,314,350.0,296.0,325.0,187040.0
170,314,314,350.0,296.0,325.0,203072.0
170,314,314,448.0,362.0,398.0,203072.0
170,314,314,448.0,362.0,398.0,203072.0
170,314,314,448.0,362.0,398.0,203072.0
170,314,314,448.0,362.0,398.0,203072.0
170,314,314,448.0,362.0,398.0,203072.0
170,314,314,448.0,362.0,398.0,208377.0
170,314,314,489.0,362.0,449.0,208377.0
170,314,314,489.0,362.0,449.0,219063.0
170,314,314,525.0,362.0,512.0,219063.0
170,314,314,525.0,362.0,512.0,219063.0
170,314,314,525.0,362.0,512.0,208377.0
170,314,314,525.0,362.0,512.0,208377.0
170,314,314,525.0,362.0,512.0,213720.0
170,314,314,525.0,362.0,512.0,213720.0
170,314,314,525.0,362.0,512.0,224406.0
170,314,314,525.0,362.0,512.0,224406.0
170,314,314,631.0,513.0,576.0,224406.0
170,314,314,631.0,513.0,576.0,224406.0
170,314,314,631.0,513.0,576.0,224406.0
170,314,314,631.0,513.0,576.0,224406.0
170,314,314,631.0,513.0,576.0,224364.0
170,314,314,702.0,513.0,686.0,224364.0
170,314,314,706.0,513.0,686.0,224364.0
170,314,314,706.0,513.0,686.0,219022.0
170,314,314,706.0,513.0,686.0,229706.0
170,314,314,706.0,513.0,686.0,229706.0
170,314,314,706.0,513.0,686.0,235048.0
171,316,316,706.0,513.0,686.0,235048.0
171,316,316,771.0,513.0,733.0,235048.0
171,316,316,771.0,513.0,733.0,235048.0
171,316,316,771.0,513.0,733.0,235048.0
171,316,316,771.0,513.0,733.0,235004.0
171,316,316,771.0,513.0,733.0,235004.0
171,316,316,771.0,513.0,733.0,240345.0
171,316,316,771.0,513.0,733.0,240345.0
171,316,316,869.0,513.0,832.0,235004.0
171,316,316,869.0,513.0,832.0,235004.0
171,316,316,869.0,513.0,832.0,256368.0
171,316,316,869.0,513.0,832.0,256368.0
171,316,316,929.0,513.0,906.0,256320.0
171,316,316,929.0,513.0,906.0,256320.0
171,316,316,955.0,513.0,906.0,256320.0
171,316,316,978.0,513.0,906.0,256320.0
171,316,316,977.0,513.0,906.0,256320.0
171,316,316,977.0,513.0,906.0,250980.0
171,316,316,977.0,513.0,906.0,250980.0
171,316,316,977.0,513.0,906.0,250980.0
171,316,316,1014.0,513.0,976.0,250980.0
174,321,321,1014.0,513.0,976.0,261660.0
174,321,321,1014.0,513.0,976.0,261660.0
174,321,321,1014.0,513.0,976.0,272340.0
174,321,321,1014.0,513.0,976.0,272340.0
174,321,321,1091.0,513.0,976.0,277628.0
174,321,321,1091.0,513.0,976.0,277628.0
174,321,321,1091.0,513.0,976.0,277628.0
174,321,321,1091.0,513.0,976.0,277628.0
174,321,321,1091.0,513.0,976.0,277628.0
174,321,321,1091.0,513.0,976.0,277628.0
174,321,321,1091.0,513.0,976.0,277628.0
174,321,321,1164.0,513.0,1070.0,272238.0
174,321,321,1164.0,513.0,1070.0,272238.0
174,321,321,1164.0,513.0,1070.0,277628.0
174,321,321,1164.0,513.0,1070.0,277628.0
174,321,321,1227.0,513.0,1217.0,277576.0
174,321,321,1227.0,513.0,1217.0,277576.0
172,319,319,1227.0,513.0,1217.0,293590.0
172,319,319,1227.0,513.0,1217.0,293590.0
172,319,319,1227.0,513.0,1217.0,293590.0
172,319,319,1288.0,513.0,1217.0,293590.0
172,319,319,1288.0,513.0,1217.0,293590.0
172,319,319,1288.0,513.0,1217.0,293590.0
172,319,319,1288.0,513.0,1217.0,293535.0
172,319,319,1288.0,513.0,1217.0,293535.0
172,319,319,1288.0,513.0,1217.0,293535.0
172,319,319,1288.0,513.0,1217.0,298872.0
172,319,319,1288.0,513.0,1217.0,298872.0
172,319,319,1288.0,513.0,1217.0,298872.0
171,316,316,1288.0,513.0,1217.0,298872.0
171,316,316,1288.0,513.0,1217.0,304209.0
170,314,314,1288.0,513.0,1217.0,304209.0
170,314,314,1409.0,1243.0,1362.0,304209.0
170,314,314,1409.0,1243.0,1362.0,304209.0
169,312,312,1455.0,1243.0,1362.0,298872.0
169,312,312,1452.0,1243.0,1448.0,298872.0
169,312,312,1457.0,1243.0,1448.0,298872.0
169,312,312,1486.0,1243.0,1448.0,298872.0
170,314,314,1486.0,1243.0,1448.0,298872.0
170,314,314,1512.0,1243.0,1448.0,304152.0
170,314,314,1512.0,1243.0,1448.0,304152.0
170,314,314,1512.0,1243.0,1448.0,314824.0
170,314,314,1512.0,1243.0,1448.0,314824.0
169,312,312,1577.0,1243.0,1448.0,320160.0
169,312,312,1577.0,1243.0,1448.0,320160.0
169,312,312,1577.0,1243.0,1448.0,320160.0
165,306,306,1594.0,1243.0,1564.0,320160.0
165,306,306,1594.0,1243.0,1564.0,320160.0
165,306,306,1594.0,1243.0,1564.0,320160.0
165,306,306,1594.0,1243.0,1564.0,320160.0
165,306,306,1594.0,1243.0,1564.0,320160.0
165,306,306,1594.0,1243.0,1564.0,325496.0
165,306,306,1594.0,1243.0,1564.0,325496.0
164,303,303,1594.0,1243.0,1564.0,325496.0
164,303,303,1594.0,1243.0,1564.0,325496.0
164,303,303,1594.0,1243.0,1564.0,325435.0
164,303,303,1594.0,1243.0,1564.0,325435.0
164,303,303,1713.0,1243.0,1673.0,325435.0
164,303,303,1713.0,1243.0,1673.0,325435.0
164,303,303,1713.0,1243.0,1673.0,325435.0
163,302,302,1713.0,1243.0,1673.0,325435.0
163,302,302,1713.0,1243.0,1673.0,325435.0
162,300,300,1713.0,1243.0,1673.0,330770.0
162,300,300,1713.0,1243.0,1673.0,330770.0
162,300,300,1713.0,1243.0,1673.0,336105.0
163,302,302,1713.0,1243.0,1673.0,336105.0
163,302,302,1713.0,1243.0,1673.0,341440.0
163,302,302,1842.0,1692.0,1774.0,341440.0
163,302,302,1842.0,1692.0,1774.0,336042.0
163,302,302,1842.0,1692.0,1774.0,336042.0
163,302,302,1842.0,1692.0,1774.0,336042.0
163,302,302,1864.0,1692.0,1774.0,336042.0
163,302,302,1864.0,1692.0,1774.0,336042.0
163,302,302,1864.0,1692.0,1774.0,336042.0
163,302,302,1887.0,1692.0,1919.0,336042.0
163,302,302,1887.0,1692.0,1919.0,346710.0
163,302,302,1887.0,1692.0,1919.0,346710.0
163,302,302,1887.0,1692.0,1919.0,341376.0
163,302,302,1926.0,1692.0,1919.0,341376.0
163,302,302,1926.0,1692.0,1919.0,351978.0
163,302,302,1926.0,1692.0,1919.0,351978.0
163,302,302,1926.0,1692.0,1919.0,357311.0
163,302,302,1926.0,1692.0,1919.0,357311.0
163,302,302,1926.0,1692.0,1919.0,357311.0
163,302,302,1926.0,1692.0,1919.0,357311.0
163,302,302,1926.0,1692.0,1919.0,357311.0
163,302,302,1926.0,1692.0,1919.0,362644.0
163,302,302,1926.0,1692.0,1919.0,362644.0
163,302,302,2053.0,1692.0,2008.0,362644.0
163,302,302,2053.0,1692.0,2008.0,362644.0
163,302,302,2053.0,1692.0,2008.0,346645.0
163,302,302,2053.0,1692.0,2008.0,346645.0
163,302,302,2053.0,1692.0,2008.0,362576.0
163,302,302,2053.0,1692.0,2008.0,362576.0
167,309,309,2053.0,1692.0,2008.0,362576.0
167,309,309,2053.0,1692.0,2008.0,362576.0
170,314,314,2053.0,1692.0,2008.0,362576.0
170,314,314,2053.0,1692.0,2008.0,362576.0
170,314,314,2053.0,1692.0,2008.0,378501.0
170,314,314,2140.0,2059.0,2150.0,378501.0
170,314,314,2140.0,2059.0,2150.0,378501.0
167,309,309,2140.0,2059.0,2150.0,378501.0
167,309,309,2226.0,2119.0,2150.0,378501.0
165,306,306,2226.0,2119.0,2150.0,383832.0
165,306,306,2226.0,2119.0,2150.0,383832.0
165,306,306,2248.0,2119.0,2269.0,399825.0
165,306,306,2248.0,2119.0,2269.0,399825.0
165,306,306,2248.0,2119.0,2269.0,383832.0
167,309,309,2248.0,2119.0,2269.0,383832.0
167,309,309,2292.0,2264.0,2269.0,383832.0
167,309,309,2310.0,2264.0,2269.0,383832.0
167,309,309,2284.0,2264.0,2313.0,389090.0
167,309,309,2284.0,2264.0,2313.0,389090.0
167,309,309,2322.0,2264.0,2313.0,389090.0
167,309,309,2364.0,2264.0,2347.0,389090.0
167,309,309,2364.0,2264.0,2347.0,389090.0
167,309,309,2364.0,2264.0,2347.0,394420.0
167,309,309,2364.0,2264.0,2347.0,394420.0
167,309,309,2364.0,2264.0,2347.0,405080.0
167,309,309,2328.0,2264.0,2379.0,405080.0
167,309,309,2437.0,2264.0,2379.0,405080.0
167,309,309,2437.0,2264.0,2379.0,405080.0
167,309,309,2437.0,2264.0,2379.0,405080.0
167,309,309,2437.0,2264.0,2379.0,405080.0
167,309,309,2485.0,2264.0,2484.0,415662.0
167,309,309,2485.0,2264.0,2484.0,415662.0
167,309,309,2485.0,2264.0,2484.0,405004.0
165,306,306,2521.0,2264.0,2484.0,405004.0
165,306,306,2521.0,2264.0,2484.0,410333.0
165,306,306,2521.0,2264.0,2484.0,410333.0
165,306,306,2521.0,2264.0,2492.0,410333.0
165,306,306,2521.0,2264.0,2492.0,410333.0
165,306,306,2521.0,2264.0,2492.0,420991.0
165,306,306,2521.0,2264.0,2492.0,420991.0
165,306,306,2521.0,2264.0,2492.0,420991.0
165,306,306,2521.0,2264.0,2492.0,420991.0
165,306,306,2563.0,2264.0,2492.0,420991.0
165,306,306,2573.0,2264.0,2492.0,420912.0
165,306,306,2573.0,2264.0,2492.0,420912.0
164,303,303,2573.0,2264.0,2492.0,431568.0
164,303,303,2666.0,2264.0,2627.0,431568.0
164,303,303,2637.0,2264.0,2643.0,426240.0
164,303,303,2637.0,2264.0,2643.0,426240.0
164,303,303,2687.0,2264.0,2643.0,426240.0
164,303,303,2687.0,2264.0,2643.0,426240.0
164,303,303,2711.0,2652.0,2710.0,420912.0
164,303,303,2711.0,2652.0,2710.0,420912.0
164,303,303,2711.0,2652.0,2710.0,420912.0
164,303,303,2711.0,2652.0,2710.0,420912.0
164,303,303,2764.0,2655.0,2710.0,420912.0
164,303,303,2697.0,2655.0,2710.0,436814.0
164,303,303,2722.0,2655.0,2710.0,436814.0
164,303,303,2708.0,2655.0,2710.0,436814.0
163,302,302,2708.0,2655.0,2710.0,436814.0
163,302,302,2743.0,2738.0,2783.0,436814.0
163,302,302,2743.0,2738.0,2783.0,436814.0
163,302,302,2743.0,2738.0,2783.0,436814.0
163,302,302,2743.0,2738.0,2783.0,436814.0
163,302,302,2743.0,2738.0,2783.0,436814.0
163,302,302,2743.0,2738.0,2783.0,436814.0
163,302,302,2743.0,2738.0,2783.0,436814.0
163,302,302,2743.0,2738.0,2783.0,436814.0
163,302,302,2864.0,2783.0,2783.0,452710.0
164,303,303,2872.0,2783.0,2783.0,452710.0
164,303,303,2872.0,2783.0,2783.0,452710.0
163,302,302,2872.0,2783.0,2783.0,447384.0
163,302,302,2872.0,2783.0,2783.0,447384.0
163,302,302,2872.0,2783.0,2783.0,452710.0
163,302,302,2872.0,2783.0,2783.0,452710.0
163,302,302,2872.0,2783.0,2783.0,458036.0
163,302,302,2872.0,2783.0,2783.0,458036.0
163,302,302,2872.0,2783.0,2783.0,452710.0
163,302,302,2945.0,2903.0,2910.0,452710.0
163,302,302,2945.0,2903.0,2910.0,452710.0
163,302,302,2945.0,2903.0,2910.0,452710.0
163,302,302,2945.0,2903.0,2910.0,458036.0
163,302,302,2945.0,2903.0,2910.0,458036.0
163,302,302,2945.0,2903.0,2910.0,452710.0
163,302,302,2945.0,2903.0,2910.0,452710.0
163,302,302,2945.0,2903.0,2910.0,452710.0
164,303,303,2945.0,2903.0,2910.0,468600.0
164,303,303,2945.0,2903.0,2910.0,468600.0
164,303,303,2945.0,2903.0,2910.0,463275.0
164,303,303,3052.0,2903.0,3020.0,463275.0
164,303,303,3052.0,2903.0,3020.0,484484.0
164,303,303,3052.0,2903.0,3020.0,484484.0
164,303,303,3120.0,2903.0,3067.0,484484.0
162,300,300,3120.0,2903.0,3067.0,484484.0
162,300,300,3158.0,2903.0,3067.0,479160.0
162,300,300,3158.0,2903.0,3067.0,479160.0
162,300,300,3158.0,2903.0,3067.0,468512.0
162,300,300,3178.0,2903.0,3067.0,468512.0
162,300,300,3178.0,2903.0,3067.0,468512.0
162,300,300,3201.0,2903.0,3067.0,479160.0
162,300,300,3182.0,2903.0,3067.0,479160.0
162,300,300,3168.0,2903.0,3184.0,473836.0
162,300,300,3168.0,2903.0,3184.0,473836.0
162,300,300,3188.0,2903.0,3184.0,489808.0
162,300,300,3188.0,2903.0,3184.0,489808.0
161,297,297,3188.0,2903.0,3184.0,489808.0
161,297,297,3210.0,2903.0,3184.0,489808.0
161,297,297,3210.0,2903.0,3184.0,489808.0
161,297,297,3210.0,2903.0,3184.0,489808.0
161,297,297,3210.0,2903.0,3184.0,489808.0
161,297,297,3276.0,2903.0,3184.0,489808.0
161,297,297,3386.0,2903.0,3361.0,484484.0
161,297,297,3386.0,2903.0,3361.0,484484.0
