elapsed time,timestamp,topic,value
22.698204595,1756550047.212385011,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,3623
22.798768707,1756550047.312949123,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,3597
23.290344714,1756550047.804525130,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,3343
23.33823172,1756550047.852412136,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,3275
23.397542889,1756550047.911723305,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,3288
23.517376419,1756550048.031556835,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,3343
23.840901734,1756550048.355082150,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,3281
23.85817289,1756550048.372353306,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,3255
24.240970212,1756550048.755150628,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,3196
24.513559852,1756550049.027740268,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,3190
24.610965517,1756550049.125145933,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,3196
24.678209225,1756550049.192389641,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,3158
24.71572832,1756550049.229908736,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,3175
24.72678094,1756550049.240961356,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,3134
24.763604983,1756550049.277785399,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,3163
24.791764322,1756550049.305944738,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,3118
24.820970967,1756550049.335151383,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,3171
25.158941221,1756550049.673121637,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,3056
25.239787149,1756550049.753967565,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2981
25.421027382,1756550049.935207798,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2930
25.45170483,1756550049.965885246,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2978
25.494558909,1756550050.008739325,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2884
25.578234367,1756550050.092414783,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2933
25.662245145,1756550050.176425561,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2823
25.674338448,1756550050.188518864,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2840
25.6987697,1756550050.212950116,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2847
25.720938651,1756550050.235119067,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2800
25.74819658,1756550050.262376996,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2831
25.758766786,1756550050.272947202,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2764
25.780967312,1756550050.295147728,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2780
25.790333438,1756550050.304513854,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2763
25.868801673,1756550050.382982089,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2784
26.080983174,1756550050.595163590,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2728
26.105674913,1756550050.619855329,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2671
26.120945728,1756550050.635126144,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2728
26.157809322,1756550050.671989738,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2717
26.181837979,1756550050.696018395,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2703
26.190391264,1756550050.704571680,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2710
26.250991086,1756550050.765171502,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2682
26.300958769,1756550050.815139185,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2679
26.361816079,1756550050.875996495,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2656
26.390760521,1756550050.904940937,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2713
26.395788073,1756550050.909968489,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2711
26.418223336,1756550050.932403752,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2659
26.453087056,1756550050.967267472,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2706
26.477787843,1756550050.991968259,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2674
26.498345912,1756550051.012526328,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2680
26.540991564,1756550051.055171980,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2663
26.585734574,1756550051.099914990,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2708
26.598248897,1756550051.112429313,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2672
26.605600916,1756550051.119781332,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2673
26.667302303,1756550051.181482719,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,2678
