elapsed time,speed_fr,speed_rl,speed_rr
0.120977807,0,0,0
0.140521746,0,0,0
0.158136973,0,0,0
0.178118727,0,0,0
0.178800836,0,0,0
0.298317419,0,0,0
0.438272491,0,0,0
0.5386299800000001,0,0,0
0.56118973,0,0,0
0.6210787590000001,0,0,0
0.6437804,0,0,0
0.6557758730000001,0,0,0
0.7036112080000001,0,0,0
0.758211061,0,0,0
0.774818482,0,0,0
0.8259886310000001,0,0,0
0.863850004,0,0,0
0.8953311070000001,0,0,0
0.919237066,0,0,0
0.938414894,0,0,0
0.961083813,0,0,0
0.978242266,0,0,0
0.984774644,0,0,0
0.990965034,0,0,0
1.001045087,0,0,0
1.03663459,0,0,0
1.076198186,0,0,0
1.101838432,0,0,0
1.15893636,0,0,0
1.170823197,0,0,0
1.182981118,0,0,0
1.230803409,0,0,0
1.281055566,0,0,0
1.29313714,0,0,0
1.301811516,0,0,0
1.318176914,0,0,0
1.351001553,0,0,0
1.361054414,0,0,0
1.390938248,0,0,0
1.403820287,0,0,0
1.458378701,0,0,0
1.478471148,0,0,0
1.5009392730000002,0,0,0
1.54099557,0,0,0
1.558247157,0,0,0
1.612774157,0,0,0
1.690403842,0,0,0
1.709986774,0,0,0
1.718736154,0,0,0
1.731047476,0,0,0
1.761812539,0,0,0
1.778394246,0,0,0
1.820924534,0,0,0
1.825987189,0,0,0
1.841739875,0,0,0
1.891799158,0,0,0
1.937620258,0,0,0
1.95105689,0,0,0
2.009594662,0,0,0
2.045497728,0,0,0
2.078238207,0,0,0
2.08182589,0,0,0
2.105321038,0,0,0
2.129270273,0,0,0
2.137597381,0,0,0
2.153229974,0,0,0
2.200928412,0,0,0
2.256829778,0,0,0
2.290991614,0,0,0
2.297142957,0,0,0
2.320965041,0,0,0
2.350946281,0,0,0
2.36895082,0,0,0
2.38179456,0,0,0
2.403326977,0,0,0
2.41689903,0,0,0
2.440829786,0,0,0
2.460799134,0,0,0
2.478289631,0,0,0
2.487499172,0,0,0
2.490946354,0,0,0
2.501823591,0,0,0
2.520936742,0,0,0
2.531009326,0,0,0
2.578164354,0,0,0
2.600949018,0,0,0
2.632619612,0,0,0
2.644571066,0,0,0
2.662735296,0,0,0
2.6657485640000003,0,0,0
2.692521492,0,0,0
2.721038309,0,0,0
2.758257311,0,0,0
2.7697387090000003,0,0,0
2.791052846,0,0,0
2.810973473,0,0,0
2.840942173,0,0,0
2.860281923,0,0,0
2.872773336,0,0,0
2.874785856,0,0,0
2.990949878,16,0,34
3.150967487,56,0,57
3.440936084,350,296,325
3.500976096,448,362,398
3.567256994,489,362,449
3.5840388240000003,525,362,512
3.66311876,631,513,576
3.712720662,702,513,686
3.723053416,706,513,686
3.788354793,771,513,733
3.854812635,869,513,832
3.89882836,929,513,906
3.914870582,955,513,906
3.92477757,978,513,906
3.931015,977,513,906
3.974729183,1014,513,976
4.022667461,1091,513,976
4.090959677,1164,513,1070
4.135358546,1227,513,1217
4.180957522,1288,513,1217
4.308231053,1409,1243,1362
4.322290003,1455,1243,1362
4.334156684,1452,1243,1448
4.343805606,1457,1243,1448
4.350938942,1486,1243,1448
4.37827902,1512,1243,1448
4.41811733,1577,1243,1448
4.448817422,1594,1243,1564
4.550935785,1713,1243,1673
4.657426929,1842,1692,1774
4.690936267,1864,1692,1774
4.720991576,1887,1692,1919
4.7609181,1926,1692,1919
4.862787853,2053,1692,2008
4.971029792,2140,2059,2150
5.005204232,2226,2119,2150
5.033573652,2248,2119,2269
5.078789727,2292,2264,2269
5.081818636,2310,2264,2269
5.09883098,2284,2264,2313
5.116124366,2322,2264,2313
5.125047589,2364,2264,2347
5.171006322,2328,2264,2379
5.182794282,2437,2264,2379
5.225964935,2485,2264,2484
5.256940581,2521,2264,2484
5.290126452,2521,2264,2492
5.341817807,2563,2264,2492
5.358270409,2573,2264,2492
5.380923322,2666,2264,2627
5.394791811,2637,2264,2643
5.412640666,2687,2264,2643
5.43824424,2711,2652,2710
5.478260818,2764,2655,2710
5.490326804,2697,2655,2710
5.497774894,2722,2655,2710
5.502585183,2708,2655,2710
5.527105267,2743,2738,2783
5.602818519,2864,2783,2783
5.616339437,2872,2783,2783
5.707764663,2945,2903,2910
5.812339703,3052,2903,3020
5.847801113,3120,2903,3067
5.867420388,3158,2903,3067
5.890956883,3178,2903,3067
5.915963917,3201,2903,3067
5.920952875,3182,2903,3067
5.93328278,3168,2903,3184
5.958192161,3188,2903,3184
5.98788078,3210,2903,3184
6.020996357,3276,2903,3184
6.040243446,3386,2903,3361
6.050983832,3313,2903,3361
6.095652411,3383,2903,3361
6.12112909,3419,2903,3396
6.155511068,3447,2903,3413
6.208312439,3518,3547,3413
6.230986253,3491,3547,3581
6.233802257,3500,3547,3581
6.2517701930000005,3499,3547,3581
6.275354763,3541,3547,3581
6.280961559,3558,3547,3581
6.337286711,3674,3666,3582
6.340941637,3635,3666,3582
6.401820484,3728,3779,3582
6.443792047,3755,3779,3766
6.547813859,3780,3779,3835
6.558298958,3849,3779,3835
6.56103154,3906,3779,3835
6.578197675,3885,3779,3835
6.59179679,3911,3779,3835
6.617607575,3907,3779,3927
6.652232896,3943,3779,3925
6.680900287,3977,3779,3958
6.740938602,4032,3779,4051
6.754641652,4042,3779,4051
6.76666549,3989,3779,4051
6.798226567,4102,3779,4051
6.838241462,4124,3779,4108
6.862806635,4166,3779,4108
6.938811082,4219,4303,4266
6.955850493,4272,4365,4266
6.959787308,4276,4305,4266
6.967783259,4254,4305,4266
6.978857376000001,4186,4305,4266
6.990351937,4175,4305,4266
7.006357756,4291,4305,4274
7.042272813,4338,4305,4270
7.05420595,4293,4305,4270
7.072803584,4344,4305,4270
7.091839348,4347,4305,4270
7.177194577,4318,4305,4429
7.190949669,4442,4305,4429
7.257942045,4462,4305,4401
7.280963079,4445,4305,4401
7.317851388,4494,4305,4401
7.342905219,4495,4305,4561
7.363788361,4500,4305,4548
7.365881383,4501,4305,4548
7.387798848,4577,4305,4548
7.44960289,4547,4305,4556
7.461734726,4632,4305,4556
7.49097147,4656,4305,4556
7.494811276,4692,4305,4556
7.500926487,4593,4305,4556
7.558280171,4595,4305,4657
7.598815107,4692,4305,4699
7.618235293,4717,4305,4687
7.678278747,4790,4819,4716
7.70378012,4724,4769,4716
7.737256428,4816,4769,4779
7.740943972,4762,4769,4779
7.758327465,4807,4769,4779
7.774801121,4782,4933,4779
7.792791795,4854,4933,4779
7.807847708,4793,4933,4779
7.811959425,4838,4933,4850
7.857092728,4893,4933,4825
7.912178465,4919,4933,4825
7.913818363,4860,4933,4825
7.95100594,4892,4933,4886
7.975940691,4924,4933,4886
7.984297483,4977,4933,4989
8.004358939,4935,4933,4989
8.017153274,4920,4933,4989
8.038264036,4927,4933,5007
8.07093151,4902,4933,4976
8.090986652,4955,4933,4976
8.11262177,5050,4933,4987
8.121730211,5041,4933,4987
8.124754465,5023,4933,5064
8.132660279,5046,4933,5064
8.144670961,5021,4933,5064
8.18080253,5004,4933,5064
8.181800622,5011,4933,5064
8.190935148,5094,4933,5064
8.204642012,5027,4933,5064
8.220968884,5092,4933,5064
8.240888618,5078,4933,5064
8.270972946,5140,4933,5129
8.285442976,5109,4933,5129
8.330951616,5064,4933,5156
8.385803306,5186,4933,5156
8.398242219,5111,4933,5156
8.432238044,5149,4933,5203
8.477904558,5232,4933,5203
8.490364559,5146,4933,5203
8.50414394,5227,4933,5203
8.528171928,5212,4933,5253
8.540938941,5263,4933,5253
8.588164636,5284,4933,5253
8.600035067,5288,4933,5253
8.647137431,5307,4933,5287
8.650987123,5262,4933,5287
8.69180173,5241,4933,5287
8.695879619,5326,4933,5287
8.700939113,5263,4933,5287
8.710085228,5224,4933,5287
8.752781497,5376,4933,5365
8.760954255,5309,4933,5356
8.790948633,5285,4933,5261
8.81097665,5312,4933,5261
8.818760856,5235,5360,5261
8.857771895,5283,5362,5327
8.862869145,5286,5362,5327
8.875700922,5306,5362,5327
8.88096768,5308,5362,5327
8.890399321,5334,5362,5327
8.898228819,5222,5362,5327
8.910993724,5355,5362,5327
8.935530295,5274,5362,5327
8.940919452,5371,5362,5327
8.962804484,5277,5362,5327
8.978221262,5325,5362,5327
8.99736283,5371,5362,5327
9.000930608,5322,5362,5327
9.032899962,5324,5362,5424
9.067779992,5229,5362,5424
9.100923551,5314,5362,5424
9.11822229,5292,5362,5424
9.150984968,5267,5362,5327
9.172094078,5346,5262,5346
9.173773027,5315,5262,5346
9.178236288,5266,5262,5346
9.187205981,5298,5262,5346
9.201698842,5322,5262,5314
9.235258075,5345,5270,5291
9.240981064,5281,5270,5291
9.247719379,5321,5270,5291
9.250966121,5272,5270,5291
9.277784256,5328,5270,5300
9.298208944,5313,5275,5300
9.307009528,5262,5275,5300
9.331806395,5323,5275,5322
9.351738552,5289,5275,5322
9.366861791,5301,5275,5322
9.380950767,5321,5275,5382
9.39035467,5248,5275,5382
9.395613428,5370,5275,5382
9.402864467,5317,5275,5382
9.414823192,5278,5275,5382
9.450873112,5297,5275,5269
9.458238584,5344,5275,5269
9.470928825,5260,5275,5269
9.486732213,5295,5275,5269
9.504290381,5276,5275,5373
9.510647448,5278,5275,5373
9.530972983,5251,5275,5238
9.546687661,5229,5275,5351
9.578289961,5274,5275,5214
9.590379635,5305,5275,5214
9.600959561,5251,5275,5214
9.618743798,5315,5275,5239
9.620967302,5281,5275,5239
9.632654813,5248,5275,5239
9.65093442,5358,5275,5239
9.660979587,5279,5275,5239
9.690744497,5226,5275,5239
9.698805313,5248,5275,5239
9.701731171,5257,5275,5239
9.720946913,5274,5275,5239
9.740952647,5294,5286,5239
9.750960402,5343,5286,5239
9.762773264,5245,5286,5340
9.780914057,5294,5286,5340
9.798742545,5262,5286,5340
9.802783289,5279,5286,5340
9.834213049,5247,5286,5338
9.850964772,5220,5286,5338
9.870938051,5287,5286,5338
9.890916031,5291,5286,5338
9.906122977,5265,5286,5338
9.909771988,5253,5286,5338
9.93096263,5273,5286,5227
9.954128514,5327,5286,5227
9.972917637,5239,5286,5227
9.991782512,5216,5286,5227
10.012766153,5271,5286,5227
10.014770245,5232,5286,5227
10.018126268,5194,5286,5227
10.025961298,5288,5286,5227
10.04094992,5277,5286,5227
10.057151719,5308,5286,5227
10.06179887,5291,5286,5227
10.078220111,5249,5286,5306
10.090959411,5297,5286,5306
10.117796687,5327,5286,5306
10.133696491,5229,5286,5306
10.140960706,5216,5286,5306
10.157642355,5254,5286,5306
10.170954781,5245,5286,5306
10.190953756,5261,5286,5306
10.205630885,5268,5286,5306
10.218785798,5304,5286,5306
10.224775201,5273,5286,5315
10.249599473,5316,5286,5315
10.260966801,5257,5286,5315
10.280977558,5244,5286,5264
10.300985861,5326,5286,5264
10.318284219,5207,5286,5264
10.326950589,5267,5286,5264
10.341120039,5201,5238,5264
10.357805127,5295,5238,5264
10.361734443,5237,5238,5264
10.373375853,5277,5238,5264
10.380998702,5287,5238,5264
10.390937577,5238,5238,5264
10.401006632,5302,5238,5264
10.427375101,5218,5238,5218
10.431975821,5207,5238,5218
10.445276791,5225,5238,5249
10.490367768,5232,5238,5249
10.505266784,5272,5238,5249
10.530761918,5179,5238,5249
10.550970366,5197,5263,5249
10.570353862,5185,5263,5249
10.589096249,5176,5263,5249
10.601810151,5216,5203,5249
10.625174212,5098,5203,5249
10.638236554,5107,5203,5249
10.643845339,5205,5203,5249
10.661808461,5041,5071,5249
10.681004326,5106,5071,5249
10.698740956,5184,5071,5180
10.723078215,5115,5071,5180
10.740958144,5124,5071,5180
10.748779195,5113,5071,5180
10.756825129,5069,5071,5180
10.760922297,5077,5071,5180
10.780810876,5085,5071,5180
10.781788806,5051,5071,5180
10.80095036,5022,5071,5180
10.820944272,5029,5071,5071
10.838228256,5068,5071,5071
10.851721529,5153,5071,5071
10.864703956,5012,5071,5071
10.880974925,5041,5071,5078
10.891739951,5034,5071,5078
10.898227116,5044,5071,5078
10.920930861,4999,5071,5078
10.940958124,5067,5071,5078
10.957815427,5026,5071,5078
10.959794124,4975,5071,5078
10.960769283,4952,5071,5078
10.980963975,4987,5071,5078
10.999299007,4984,5071,5078
11.020916855,5039,5071,5078
11.030958097,5016,5071,5078
11.043875429,4990,5071,5019
11.060977815,5007,5071,5019
11.071026182,5003,5071,5019
11.090943342,5006,5071,5019
11.104457797,4935,5071,4956
11.111003154,4900,5071,4956
11.128346468,5013,5071,4956
11.130966277,4981,5071,4956
11.147671424,4961,5071,4956
11.150978861,4989,5071,4956
11.167824268,4960,5071,4936
11.172134536,5029,5071,4936
11.191024513,4967,5071,4936
11.211763239,5042,5071,4936
11.23619916,5063,5071,4994
11.244781195,5032,5071,4994
11.272827623,5095,5071,4994
11.274783988,5095,5071,4994
11.290976826,5113,5071,5113
11.308089669,5102,5071,5113
11.332047287,5082,5071,5113
11.350968491,5124,5071,5113
11.378860327,5122,5071,5113
11.391802556,5137,5071,5165
11.411013592,5173,5071,5165
11.430985746,5162,5071,5165
11.449781449,5091,5071,5165
11.475829806,5159,5071,5196
11.482805916,5157,5071,5196
11.48378742,5140,5071,5196
11.490356368,5147,5071,5196
11.510940702,5171,5071,5196
11.53255945,5079,5071,5196
11.540947203,5239,5071,5196
11.55087312,5195,5071,5196
11.570969769,5191,5071,5196
11.571746735,5252,5071,5196
11.588821197,5224,5071,5196
11.59562366,5180,5071,5196
11.600914725,5221,5071,5196
11.610965788,5149,5071,5196
11.638175094,5242,5071,5196
11.653775279,5132,5071,5196
11.660797843,5229,5071,5196
11.678213208,5131,5071,5196
11.69179801,5276,5071,5196
11.694786252,5209,5071,5196
11.715421629,5270,5071,5196
11.720922449,5263,5071,5196
11.738206104,5224,5071,5196
11.755085129,5230,5071,5283
11.775416677,5255,5071,5239
11.787323099,5202,5071,5239
11.797828966,5201,5071,5239
11.811822889,5232,5071,5239
11.835229925,5251,5071,5309
11.847311881,5237,5071,5309
11.853189003,5326,5071,5309
11.871010692,5336,5071,5309
11.880969293,5290,5071,5309
11.895214802,5225,5071,5309
11.901864824,5255,5071,5309
11.903767083,5325,5071,5309
11.910958959,5282,5071,5309
11.919169821,5279,5071,5309
11.938263381,5317,5071,5309
11.958210794,5231,5071,5309
11.961748111,5343,5071,5309
11.97097196,5297,5071,5309
11.991762733,5298,5071,5309
12.005974083,5262,5403,5309
12.011018922,5343,5403,5309
12.01821605,5296,5403,5309
12.030950281,5286,5403,5309
12.051813699,5269,5403,5309
12.070128155,5318,5283,5309
12.080989005,5255,5283,5309
12.090769349,5280,5283,5309
12.110992259,5226,5283,5229
12.113759516,5211,5283,5229
12.13492821,5272,5142,5229
12.146826907,5255,5142,5229
12.153908715,5155,5142,5229
12.171813793,5283,5142,5251
12.194730645,5251,5142,5248
12.216810511,5193,5142,5248
12.238066637,5239,5142,5248
12.240959402,5227,5142,5248
12.258228898,5133,5142,5108
12.265656754,5211,5142,5108
12.2667796,5182,5142,5108
12.278216418,5106,5142,5220
12.290731998,5173,5142,5140
12.298184293,5188,5142,5140
12.300949038,5196,5142,5140
12.31095218,5140,5142,5140
12.321811352,5090,5142,5140
12.330947993,5241,5142,5140
12.350944551,5092,5142,5140
12.36101051,5134,5142,5140
12.370965455,5144,5142,5140
12.390867482,5135,5142,5140
12.410762539,5119,5142,5140
12.422404556,5082,5142,5140
12.430925688,5157,5142,5140
12.4464158,5043,5142,5140
12.469916843,5108,5015,5140
12.472787234,5095,5015,5140
12.480953267,5032,5015,5140
12.490367504,4993,5015,5140
12.500962058,5055,5015,5140
12.530977805,5044,5029,5084
12.532820376,5123,5029,5084
12.538238797,5110,5029,5084
12.550983639,5042,5029,5084
12.566201452,5062,5029,5084
12.590257405,4988,5029,5084
12.602089777,5005,5029,5084
12.630964885,5005,5029,5084
12.64741535,5002,5029,4966
12.667070864,4950,5029,5062
12.686003924,4932,5029,5062
12.700989366,5024,5029,4977
12.730982721,4989,5029,4977
12.741079664,4990,5029,4977
12.745863712,5001,5029,4977
12.760948753,5025,5029,4977
12.780917965,4945,5029,4977
12.798203093,4985,4918,4977
12.829853764,4975,4918,4977
12.846808956,4971,4918,4977
12.850961769,4925,4918,5000
12.870955188,4945,4918,5000
12.889653025,5019,4918,5000
12.898181034,5032,4918,5000
12.910970144,5044,4918,4965
12.937612614,4991,4918,5051
12.952808788,5083,4918,5019
12.953785446,5053,4918,5019
12.978229568,4974,4966,5098
12.987706663,4991,4966,5098
12.990346991,4979,4966,5098
13.010946208,5018,4966,5098
13.0182109,5034,4966,5098
13.038209636,5097,4966,5089
13.05878524,5085,4966,5089
13.080933154,5051,4966,5041
13.090919434,5115,4966,5056
13.117369708,5040,4966,5056
13.140946421,5073,4966,5056
13.160974654,5148,4966,5107
13.165234577,5047,4966,5107
13.180184466,5131,4966,5107
13.191770231,5011,4966,5107
13.218250333,5076,4966,5107
13.238200994,5149,4966,5107
13.261007331,5124,4966,5107
13.268815238,5148,4966,5107
13.280968076,5102,4966,5107
13.290327675,5164,4966,5102
13.318208664,5084,4966,5173
13.340980687,5071,5199,5141
13.357023348,5113,5199,5141
13.374813136,5158,5199,5087
13.378195027,5194,5199,5087
13.392623914,5164,5199,5087
13.416839869,5146,5199,5087
13.4408017,5165,5199,5035
13.460927713,5128,5199,5035
13.480794569,5101,5199,5035
13.492816001,5114,5199,5152
13.510987409,5122,5199,5152
13.520901041,5128,5199,5208
13.545336725,5138,5199,5208
13.560937742,5109,5199,5188
13.58108419,5166,5199,5188
13.581670501,5125,5199,5188
13.585761651,5104,5199,5188
13.598200376,5107,5199,5188
13.620473681,5035,5199,5034
13.638191784,5124,5199,5034
13.649201611,5122,5199,5034
13.670985566,4993,5199,5034
13.680964314,5124,5199,5047
13.69240864,5015,5199,5023
13.695520359,4966,5199,5023
13.710938363,5022,5199,5023
13.740945247,5056,5199,5023
13.757435338,5061,5199,5023
13.760938832,5047,5199,5023
13.76430898,5023,5199,5023
13.776175521,4993,5199,5023
13.780951116,5039,5199,5023
13.790346005,5027,5199,5023
13.794765703,4939,5199,5023
13.797642566,4972,5199,5023
13.800214533,5067,5199,5023
13.801993058,4983,5199,5023
13.830967281,4912,5199,5023
13.848119013,4949,5199,5023
13.870975754,5056,5199,5023
13.891012439,4934,5199,5023
13.901802703,4975,5199,4907
13.918205292,4977,5199,4907
13.932106452,4939,5199,4907
13.958243299,4951,5199,4907
13.978231626,5020,5199,4907
13.991865765,4938,5199,4907
14.002822157,4928,5199,4907
14.010964683,4909,5199,4907
14.039829222,5000,4952,4999
14.061017561,5009,4952,4999
14.087702963,4998,4952,5012
14.099797517,5026,5058,5012
14.108830815,4993,5058,5012
14.118219632,5022,5058,5012
14.135629225,5040,5058,5033
14.147647379,4995,5058,5033
14.158193295,5023,5058,5033
14.162334129,5074,5058,5033
14.178244182,5037,5058,5033
14.186827665,5001,5058,5033
14.206766793,4993,5058,5005
14.210973033,5108,5058,5005
14.21819337,5064,5058,5005
14.220982177,5000,5058,5014
14.251771871,5091,5096,5014
14.27093299,5084,5096,5049
14.279449427,5129,5096,5049
14.290793297,5075,5096,5049
14.308449507,5122,5096,5049
14.317816003,5072,5096,5154
14.330952624,5162,5096,5068
14.350953544,5097,5096,5068
14.370984611,5128,5096,5068
14.390355222,5178,5096,5165
14.398212817,5062,5096,5165
14.399755901,5123,5096,5165
14.418916179,5125,5096,5171
14.423799689,5103,5096,5171
14.447168036,5184,5096,5103
14.458251198,5149,5096,5103
14.463039049,5160,5096,5103
14.48373851,5132,5127,5103
14.500945374,5209,5216,5103
14.507749545,5152,5216,5103
14.512699222,5134,5216,5103
14.513751283,5157,5216,5103
14.526749975,5152,5216,5103
14.542998778,5154,5216,5103
14.566972969,5064,5216,5103
14.571745462,5252,5216,5103
14.58094891,5194,5216,5103
14.598218768,5227,5216,5103
14.615810621,5127,5216,5103
14.620964451,5186,5216,5103
14.633821165,5188,5216,5103
14.638854725,5161,5216,5053
14.662850765,5146,5216,5053
14.686834917,5120,5216,5053
14.698227714,5034,5216,5053
14.699924955,5115,5216,5053
14.718854454,5039,5216,5102
14.73977333,5156,5216,5102
14.764099567,5116,5216,5030
14.783674558,5125,5216,5110
14.790356224,5088,5216,5110
14.798202178,5114,5216,5126
14.818217538,5003,5216,5116
14.83822594,5069,5216,5030
14.843787901,5058,5216,5030
14.861007808,4961,5216,5114
14.878197879,5069,5216,5114
14.891781229,5042,5216,5063
14.90097884,5096,5216,5063
14.910989768,5017,5216,5063
14.922811807,5049,5216,5063
14.946724071,5044,5216,4988
14.950929571,4955,5216,4988
14.96098587,4967,5216,4988
14.974410184,5010,5216,4988
14.990354442,4960,5216,4988
15.0009644,4958,5216,4988
15.010972104,4947,5216,4988
15.022341267,4883,5216,4988
15.050998692,4958,5216,4988
15.051768116,4914,5216,4988
15.060942344,5014,4890,4988
15.070930088,4978,4890,4988
15.084727452,4941,4890,4988
15.100982414,4967,4890,4988
15.124410144,4895,4890,4988
15.13027973,4958,4890,4988
15.154149023,4874,4890,4977
15.16607955,4892,4890,4874
15.188555747,4885,4890,4916
15.200936458,4836,4890,4916
15.22610704,4838,4936,4916
15.250961496,4929,4936,4834
15.262815737,4879,4936,4834
15.277171363,4871,4936,4863
15.291045941,4890,4936,4863
15.310958254,4846,4787,4863
15.320985644,4899,4787,4863
15.331822276,4824,4787,4841
15.351010132,4872,4787,4841
15.357831766,4911,4787,4841
15.367823155,4810,4787,4841
15.38094221,4896,4787,4841
15.398200127,4813,4787,4850
15.417768423,4888,4787,4850
15.438247243,4912,4787,4850
15.465707614,4864,4787,4816
15.477612242,4904,4787,4816
15.480955511,4888,4787,4816
15.500943889,4906,4787,4816
15.520960208,4863,4787,4924
15.537602157,4924,4787,4924
15.561733399,4921,4787,4920
15.580929439,4805,4787,4909
15.597808433,4874,4787,4938
15.620991423,4936,4994,4938
15.633437231,4939,4994,4938
15.645338235,4932,4994,4869
15.657391371,4929,4994,4869
15.661975485,4909,4994,4869
15.68094706,4868,4994,4944
15.683822825,4986,4994,4944
15.690941353,4952,4994,4944
15.710951009,4868,4994,4977
15.729276424,4879,4994,4977
15.745769619,4944,4994,4977
15.765765385,4923,4994,4977
15.78782402,4935,4994,4977
15.810945577,4972,4994,4977
15.830955865,4966,4994,4934
15.854337773,4936,4994,4934
15.873127205,4992,4994,4934
15.891754401,4937,4994,5016
15.909019096,4919,4994,5016
15.910924071,4916,4994,5016
15.932970724,4977,4994,5016
15.950954474,5037,4954,4972
15.969002618,4973,4954,4972
15.99657784,4992,4954,5020
15.998796256,4967,4954,5020
16.018209777,5016,5012,5020
16.028781756,4962,5012,5020
16.038212221,4906,5012,5020
16.044985015,5026,5012,5020
16.058159827,4950,5012,4844
16.078207429,4893,4975,4844
16.098213892,4956,4975,4844
16.104805434,4950,4975,4844
16.11818014,5023,4975,4844
16.130930479,4893,4975,4859
16.148721275,4937,4975,4859
16.170965392,4903,4975,4952
16.190348511,4929,4975,4878
16.190967026,4922,4975,4878
16.206540268,4901,4975,4878
16.220492221,4859,4975,4878
16.241025174,4811,4975,4878
16.244421085,4809,4975,4878
16.261094393,4825,4975,4878
16.280922199,4944,4975,4856
16.298253766,4832,4975,4837
16.300987011,4815,4975,4837
16.316352591,4854,4975,4837
16.320985607,4879,4975,4837
16.340951489,4818,4768,4873
16.353768165,4863,4768,4873
16.358172642,4848,4768,4873
16.370967835,4789,4768,4873
16.380981099,4839,4768,4743
16.398188183,4789,4768,4743
16.412220082,4713,4768,4743
16.41879748,4728,4768,4743
16.440966464,4740,4768,4743
16.453548362,4883,4768,4743
16.478239551,4743,4768,4743
16.495753205,4802,4768,4743
16.510939855,4744,4768,4743
16.520970729,4761,4768,4743
16.535454115,4762,4768,4742
16.555673386,4729,4768,4742
16.559891526,4715,4768,4742
16.590345247,4634,4768,4757
16.603917662,4684,4768,4757
16.628833885,4783,4750,4757
16.65096052,4675,4750,4692
16.664826809,4707,4750,4655
16.68883607,4674,4635,4706
16.707839246,4698,4711,4706
16.730967222,4606,4711,4713
16.733824929,4617,4711,4628
16.747691665,4656,4711,4628
16.761760741,4541,4711,4628
16.772829365,4558,4711,4628
16.790336855,4670,4711,4593
16.798196217,4614,4711,4593
16.831732619,4629,4711,4593
16.841019799,4611,4711,4664
16.85562089,4647,4711,4664
16.858203231,4624,4711,4664
16.880666685,4609,4711,4617
16.898204766,4529,4711,4674
16.903470703,4567,4711,4674
16.918213081,4615,4711,4674
16.930986048,4590,4711,4674
16.942807373,4527,4711,4517
16.961001243,4555,4711,4627
16.965775245,4575,4711,4627
16.978228339,4488,4711,4627
16.998217874,4595,4711,4540
17.02332377,4534,4711,4577
17.04096324,4548,4711,4577
17.047796104,4569,4711,4514
17.059186777,4501,4711,4514
17.080960666,4529,4552,4596
17.0909488,4470,4552,4596
17.095192199,4483,4552,4596
17.119148013,4498,4552,4596
17.143115116,4443,4552,4570
17.15176698,4421,4552,4570
17.155090536,4425,4552,4570
17.158240997,4550,4552,4570
17.178204695,4408,4552,4570
17.178986051,4437,4552,4570
17.201757067,4469,4552,4570
17.215055486,4459,4552,4570
17.221765895,4471,4552,4570
17.256420772,4479,4552,4570
17.265513566,4442,4552,4570
17.270926162,4470,4552,4570
17.285198959,4410,4552,4570
17.300973411,4438,4552,4570
17.329618745,4407,4451,4570
17.334813054,4379,4451,4570
17.34682063,4346,4451,4570
17.360968749,4340,4451,4570
17.369309932,4413,4451,4570
17.390341777,4444,4384,4570
17.393790841,4444,4384,4369
17.398206358,4425,4384,4369
17.421024616,4425,4384,4366
17.442621444,4420,4384,4366
17.466423675,4373,4403,4366
17.467837931,4438,4403,4366
17.477538813,4442,4403,4440
17.490356689,4390,4403,4440
17.491830944,4384,4403,4440
17.502600692,4477,4403,4415
17.518224937,4392,4403,4415
17.526626753,4439,4403,4415
17.550520638000002,4387,4403,4393
17.558292922,4371,4403,4393
17.571755854,4450,4403,4393
17.573832565,4487,4403,4393
17.580963555,4430,4403,4393
17.605814836,4440,4403,4457
17.610974309,4418,4403,4457
17.634344406,4476,4403,4457
17.650942592,4453,4403,4457
17.676729395,4507,4403,4457
17.679828301,4486,4403,4502
17.690810506,4440,4403,4502
17.70618807,4510,4403,4502
17.73415153,4497,4403,4502
17.754784864,4437,4403,4502
17.778105138,4522,4403,4502
17.782804548,4472,4403,4502
17.790779905,4530,4403,4467
17.818205316,4490,4403,4510
17.838772143,4521,4403,4510
17.860937943,4486,4403,4510
17.870987128,4544,4403,4510
17.881041077,4515,4403,4510
17.887761883,4500,4403,4510
17.897995626,4487,4403,4544
17.92097821,4470,4403,4544
17.945908554,4502,4403,4544
17.960957619,4543,4403,4544
17.981866774,4497,4498,4544
17.992773985,4604,4498,4544
17.995755022,4569,4498,4583
18.000965732,4544,4498,4583
18.018776366,4591,4498,4583
18.038223395,4557,4604,4583
18.058206645,4614,4604,4600
18.077763833,4544,4604,4600
18.097798612,4600,4604,4600
18.118228853,4541,4604,4590
18.138223701,4536,4604,4590
18.160936895,4542,4604,4590
18.180978853,4625,4604,4590
18.191799026,4590,4604,4590
18.201729346,4594,4604,4590
18.211008133,4594,4604,4590
18.218242361,4612,4604,4590
18.238209435,4550,4604,4590
18.245546258,4529,4604,4531
18.261003556,4582,4604,4531
18.281824413,4564,4604,4531
18.298166826,4534,4604,4611
18.317351532,4562,4604,4535
18.34095847,4615,4604,4535
18.358198156,4606,4604,4541
18.377188559,4578,4604,4541
18.394204497,4588,4604,4541
18.411803623,4594,4604,4541
18.420096588,4567,4604,4620
18.440985661,4636,4604,4620
18.461751966,4542,4604,4620
18.485099333,4593,4604,4605
18.49819403,4585,4604,4605
18.520915307,4508,4604,4602
18.548344181,4570,4604,4544
18.567991307,4654,4604,4644
18.588058243,4617,4601,4644
18.598769526,4629,4601,4654
18.612538138,4577,4601,4654
18.623779069,4669,4601,4623
18.640806712,4631,4601,4685
